date,GTotal,BTotal,GFlow,BFlow,T,Pa,Err,Alarm,BDiff
2019-08-13,8694.793738079263,36384.402009654674,0.9814426306719367,3.904192128089592,26.791551135599477,423.76038344682473,0.0,400.0,3.6977004476416604
2019-08-14,8717.414338332595,36474.64236028134,1.0826024706719368,4.281041528089592,27.539129055599478,423.28491962015806,0.0,400.0,4.105043354308308
2019-08-15,8743.748722896233,36579.1021701971,1.1225894585507246,4.418103955362319,28.837107083478262,422.75604075652177,0.0,400.0,4.593095258550708
2019-08-16,8772.00129456,36690.85737388,1.1175317333333332,4.39794296,29.346256200000003,423.2501424133334,0.0,400.0,4.521972119999991
2019-08-17,8800.578806373333,36803.948073453335,1.22613292,4.84726692,29.357907840000006,423.3954060800001,0.0,400.0,4.499927653333386
2019-08-18,8828.399222506667,36914.36454300727,1.222115629090909,4.847036401818181,28.991746463636364,423.53310506484854,0.0,400.0,4.4428391278787585
2019-08-19,8854.405887093333,37017.69284988727,1.2052068824242423,4.776453268484848,29.177869330303036,423.37787233151516,0.0,400.0,4.194008514545395
2019-08-20,8879.040337306667,37115.653879073936,1.0214670424242425,4.059295375151515,28.73482265030303,423.4883459581818,0.0,400.0,4.0288344078787715
2019-08-21,8904.4648304,37216.91477914667,1.2180161066666666,4.82656944,28.72373985333333,422.84120688,0.0,400.0,4.289405546666725
2019-08-22,8931.672399986666,37325.36601426667,1.1791337333333332,4.688243213333334,28.296891293333335,423.12359616000003,0.0,400.0,4.352984026666673
2019-08-23,8960.354857773333,37439.81811852,1.2738757333333333,5.050911693333333,28.673771573333337,423.17100013333334,0.0,400.0,4.759876946666627
2019-08-24,8990.182544026666,37558.52115016,1.1406886399999998,4.518224746666667,28.803885613333335,422.94272864000004,0.0,400.0,4.7463541599999495
2019-08-25,9019.755048973333,37676.02202766667,1.1303892400000002,4.46952576,28.698717040000002,422.45810955999997,0.0,400.0,4.658957773333338
2019-08-26,9049.374090693333,37793.39789962667,1.2460544133333333,4.907029306666666,28.406612026666668,421.1684367066667,0.0,400.0,4.860229026666688
2019-08-27,9080.275348245217,37915.669918085216,1.1938142579710145,4.697540738550725,28.674671818550724,421.04511032231886,0.0,400.0,5.009569908405816
2019-08-28,9112.183957698551,38041.592156071885,1.2551958713043476,4.920993725217392,29.426861738550727,420.42438277565225,0.0,400.0,5.38246760173913
2019-08-29,9143.76744973249,38165.98054037188,0.9277847488801054,3.6428305458234522,29.691815605823454,420.79963801686426,0.0,400.0,4.6803089702239395
2019-08-30,9170.721609047272,38272.11224515334,0.9675448242424243,3.808010407272727,29.02008576060606,420.8863433212121,0.0,400.0,4.289780421818194
2019-08-31,9196.148985232272,38372.639086929994,0.9346912242424242,3.694979278939394,28.47903068338384,421.8280479545454,0.0,400.0,4.150799182929345
2019-09-01,9220.642342425635,38469.810993112544,1.0732467365079366,4.229806789761905,28.78689097992064,422.4819520079365,0.0,400.0,4.189484651904787
2019-09-02,9245.2416657723,38567.35056968587,1.0753901365079366,4.229166189761905,29.42217935325397,422.6609884612698,0.0,400.0,4.1439014919047885
2019-09-03,9270.590663533969,38667.30219378921,1.19689234984127,4.676909931428571,29.790612843809527,421.9711555879365,0.0,400.0,4.38145250412698
2019-09-04,9298.545589546668,38777.13124404,1.2857452933333335,5.0287676800000005,29.381372440000003,421.34665938666666,0.0,400.0,4.734852280000052
2019-09-05,9327.904820106667,38892.78682230667,1.2759065733333335,5.022887333333333,28.908479826666667,423.4592896000001,0.0,400.0,4.535138746666587
2019-09-06,9356.612421546668,39007.267640720005,1.1937108933333334,4.779392173333333,28.738788773333336,428.3425089733334,0.0,400.0,4.649218999999964
2019-09-07,9384.649635310303,39120.56521874121,1.0186720587878788,4.130067686666667,28.83608982,433.25232490909093,0.0,400.0,4.613298724848472
2019-09-08,9412.223605417576,39232.734992069694,1.0376288818181818,4.218118615757575,29.135118582424244,435.42636946969697,0.0,400.0,5.200867217575755
2019-09-09,9439.582223257576,39344.02779853636,1.1119220595959596,4.515636153535353,28.760169631313136,434.7648840252525,0.0,400.0,6.250180368686915
2019-09-10,9469.378573560607,39465.37512191515,1.8892160141414138,7.731491653535354,27.866174381313133,432.903774199495,0.0,400.0,15.451842800505226
2019-09-11,9503.193497916667,39604.22737073334,2.3317738111111113,9.595322427777779,26.976200372222227,432.5802646888889,0.0,400.0,16.471158344444685
2019-09-12,9541.020676903332,39760.985888413335,2.3364929266666667,9.66373381,26.44323993666667,433.54509484,0.0,400.0,16.04388848666679
2019-09-13,9580.313885116666,39925.34180769333,1.9592620599999997,8.151658796666666,26.21998076666667,435.89820349,0.0,400.0,7.591614076666641
2019-09-14,9620.84316384,40095.264394386664,1.73575616,7.2189018266666665,26.288833120000003,436.32102456,0.0,400.0,7.146037773333276
2019-09-15,9657.656889013333,40249.26023509333,1.2386773333333332,5.151990533333333,25.98298726666667,436.15724689333337,0.0,400.0,4.723955093333303
2019-09-16,9680.489869866666,40344.59276226667,0.5699772,2.355840546666666,25.353412720000005,435.78900145333336,0.0,400.0,2.3761102266666905
2019-09-17,9690.810004512381,40387.44224462096,0.1601272142857143,0.6645900714285708,23.907378704761907,436.5258846666666,0.0,400.0,2.1268155228570684
2019-09-18,9701.747368422557,40432.498167202706,0.6483184598997495,2.67553912406015,23.72410582406015,436.37874711789476,0.0,400.0,3.924725721453555
2019-09-19,9721.56389414954,40514.45265452715,0.7995495551378448,3.3078240923141187,23.468937608187137,437.0070119991646,0.0,400.0,5.661778716374208
2019-09-20,9750.219258736843,40633.54153703508,1.174868404344194,4.8668589415204675,23.76267324310777,436.60967798329153,0.0,400.0,5.739178867167948
2019-09-21,9777.419363619048,40747.05725552381,1.3475664682539683,5.579259484126983,23.62837573809524,436.1447056111112,0.0,400.0,6.118289619047689
2019-09-22,9808.649300658732,40877.20824207937,1.2266981507936507,5.0766719603174595,24.08435097619048,437.7887796031746,0.0,400.0,13.047262928571213
2019-09-23,9842.218407042123,41016.681527369954,1.3562046257631257,5.5850941166056165,25.994301590354095,436.6693732087912,0.0,400.0,14.607993519535903
2019-09-24,9871.468043663077,41138.10599057949,0.7818292762393161,3.223919414700854,26.595738776068377,438.08063676974353,0.0,400.0,12.736648542392997
2019-09-25,9889.440725344895,41212.90349403403,0.7612751802797203,3.1359645611655007,27.05739984172494,436.88721448186476,0.0,400.0,4.116082234312393
2019-09-26,9892.385254255894,41225.3815140283,0.5980338435431236,2.467944848651903,26.343606459071484,438.1169489475097,0.0,400.0,3.365407384067646
2019-09-27,9895.329783166893,41237.85953402257,0.4347925068065268,1.7999251361383055,25.629813076418028,439.3466834131546,0.0,400.0,2.614732533822899
2019-09-28,9898.27431207789,41250.33755401685,0.27155117006993007,1.131905423624708,24.91601969376457,440.57641787879953,0.0,400.0,1.8640576835781517
2019-09-29,9901.21884098889,41262.81557401112,0.10830983333333333,0.4638857111111105,24.202226311111115,441.80615234444446,0.0,400.0,1.1133828333334046
2019-09-30,9902.560102584444,41268.60287146667,0.048968246666666666,0.21029058222222163,24.507097122222223,443.59641521333333,0.0,400.0,0.32334828444455826
2019-10-01,9903.58769214,41273.094474905556,0.05445042722222223,0.2376017349999994,24.209009238888893,441.6577437188889,0.0,400.0,0.17050507611112456
2019-10-02,9904.219440498333,41275.886504205555,0.04339926055555556,0.19003146833333273,24.531793325,437.55770703555555,0.0,400.0,0.1132651316666468
2019-10-03,9904.778929125001,41278.365256805555,0.04103018055555556,0.17953170833333273,24.496563458333338,431.67676630222223,0.0,400.0,0.0913229583333709
2019-10-04,9904.789537125,41278.412046499994,0.0,0.0,22.727424852777784,428.09277348999996,0.0,400.0,6.055555584496799e-06
2019-10-05,9906.126829863635,41283.92458998485,0.17852498484848486,0.735048257575757,21.029701715151518,426.95483777030296,0.0,400.0,0.5701704393939122
2019-10-06,9910.369497623635,41301.542698291516,0.2949088381818182,1.22448315090909,18.822155941818185,428.43249889030295,0.0,400.0,0.9297439593938884
2019-10-07,9917.648837290302,41331.986735304854,0.5100316515151516,2.119580497575757,18.94491276848485,430.5353634369697,0.0,400.0,1.6999608393938714
2019-10-08,9926.247992800001,41368.058946946665,0.36108228000000003,1.5070493733333326,18.932669800000003,432.9148559733333,0.0,400.0,1.22668365333336
2019-10-09,9932.432940058517,41394.08837273259,0.2641279637037037,1.0941033503703699,19.160755740000003,433.3252382548148,0.0,400.0,0.9432769296296787
2019-10-10,9938.627424308519,41420.093706566484,0.37980170592592594,1.579366892592592,19.36348542166667,432.43171750648145,0.0,400.0,1.3593817024074248
2019-10-11,9949.671393572866,41466.29813211373,0.7630785418679548,3.1630009186795482,20.17562677355073,431.8718305702496,0.0,400.0,2.628209101247967
2019-10-12,9969.050195967682,41547.01304323447,1.1758983514975845,4.841691474975845,21.212119046884062,431.2319560487681,0.0,400.0,4.341326944951641
2019-10-13,9996.92905450029,41663.115166532174,1.4296546944927535,5.935764426666665,20.574940700869565,432.33305826434776,0.0,400.0,5.45734061101449
2019-10-14,10029.35225491594,41799.2087091316,1.5130760852173912,6.328937893913043,19.532538362318842,433.74743740057966,0.0,400.0,6.025880892173876
